Author_id,Isbn
A5397,0843951826
A12608,0843952571
A12609,0743242548
A12610,1592861857
A12611,189295012X
A1098,0553382527
A1120,0553573691
A12612,037324598X
A3112,1551662604
A12599,0972930930
A12613,0972930930
A5707,1887368353
A12614,1887368353
A5707,1587670674
A8667,0312272758
A5707,0843950404
A5397,0843950463
A1570,0451194004
A6503,0679753362
A5694,0843952032
A0553,0743453468
A2149,0679735771
A5397,0843951036
A1096,0671014188
A1245,0345447832
A2767,0345439007
A8173,0843951532
A5262,0843951532
A1814,0843951532
A3856,0765345080
A3112,1551669730
A5397,0843951818
A0059,0140620222
A12613,1894815351
A5208,0373230117
A1831,0373230117
A5694,1889186384
A12615,1889186384
A5707,1887368566
A12614,1887368566
A5707,1892950618
A12614,1892950618
A0546,0385336306
A12616,0399151729
A12617,0399151729
A5477,0671738763
A2581,0892967269
A5477,0679410554
A12618,0373785070
A9364,0786015578
A12619,1551667207
A5397,0843946903
A4364,0671886118
A5477,0679410562
A3236,1551669676
A5397,0843948507
A3496,0373250304
A0372,0373218974
A2693,0743445597
A12620,0373245645
A0546,0440224810
A3236,1551667401
A0376,0446602159
A12621,0156027127
A12622,0679412921
A0372,0373218966
A3236,155166416X
A0372,0373239963
A0546,0440170796
A12623,0767902238
A0145,0670844527
A5755,0380731479
A12624,084395275X
A12625,0743223128
A4996,0843951958
A12626,0061097748
A12627,0451410963
A0546,0743474104
A5408,0312984618
A0405,048627165X
A5296,0312253079
A12628,0811823555
A0468,006053429X
A1879,0345439244
A0131,0446360716
A9901,0345439155
A5074,031020707X
A0379,0786868139
A12629,0312988249
A12591,0812568729
A0062,0553582941
A1966,0425181928
A1213,0425181928
A12630,0671744690
A1428,0446519537
A1098,0553578243
A12631,0743412664
A5092,0380820498
A5397,1587670127
A5397,1587670348
A3112,0373834365
A12632,0743219341
A12633,0553123904
A5397,031213150X
A0161,0345396065
A5939,0881848581
A12591,0881848581
A1627,055308920X
A0240,0553074741
A12634,0553100335
A5574,0671743066
A5551,0671521705
A12635,0679419853
A12636,031205811X
A12637,031205811X
A12638,031205811X
A3374,067940211X
A0921,0891076182
A1627,0553089196
A2911,0688088686
A0062,067942525X
A5408,0312968078
A0063,067100042X
A0243,0553291009
A3639,0525939571
A12639,0786710829
A3917,0525940456
A1207,0802139280
A2911,0743446259
A12597,0451207874
A2581,0446531510
A12640,006000133X
A2231,0060286881
A3917,0060531061
A0546,0385299087
A0062,0425140032
A3272,0684829924
A12641,0060196572
A12597,0451202821
A8174,055327998X
A2964,055327998X
A2003,068815333X
A0466,0345422783
A12642,0385497369
A12643,0345383826
A12644,1879402297
A12645,1879402297
A3966,0553213520
A3967,0553213520
A12646,0553213520
A2104,0062509586
A2105,0062509586
A2106,0062509586
A0400,1855013592
A4928,0151006261
A12647,0345350685
A6073,0345350685
A12648,0345350685
A12649,0020631502
A5778,0441644856
A11197,0440234859
A5778,0441468721
A5778,0345374053
A12650,0345427998
A12651,0451451538
A12652,0446608483
A0042,0553024248
A12653,043938074X
A12653,043937989X
A12653,0684833727
A9033,0823026906
A1409,0590603795
A1410,0590603795
A12654,0195283910
A12655,055305614X
A7741,0879733438
A12656,0879733438
A12657,0590437747
A12658,0590437747
A12659,0060097825
A12660,0060097825
A12661,014017799X
A12662,1553373405
A12663,1553373405
A4255,0689831935
A4255,0689831935
A5136,0375802975
A12664,0375802975
A5137,0375802975
A12665,0395440904
A12666,0395440904
A1409,0394805666
A1410,0394805666
A12667,0689823215
A0601,0689823215
A12668,0689823215
A2210,0439625602
A12669,0689831781
A12670,0689831781
A12336,0696209063
A0436,0345335082
A0008,0399146857
A10176,0590672975
A12671,0553370227
A12672,0789429624
A12673,0789429624
A12674,0894809938
A12675,0894809938
A12676,0590403729
A12677,0590403729
A0260,0064400484
A12678,0064400484
A5512,0064441075
A5513,0064441075
A6834,055325605X
A6835,055325605X
A5433,0440228956
A12679,0452264030
A12680,156138190X
A2617,0842359249
A1195,0448095122
A1195,0448095106
A0599,0440417945
A4681,0440417945
A0979,0394800028
A0980,0394800028
A12681,0312491670
A12682,1579121489
A12683,1579121489
A12684,1579121489
A12685,0816713170
A11839,0064462080
A12686,0767915445
A9946,1931484198
A12687,1931484198
A1971,0140469710
A12688,0940319004
A12689,0698119487
A12689,0698119487
A12689,0399234969
A12689,0399234969
A12689,039923246X
A0982,0060284773
A0983,0060284773
A0967,0689844077
A12690,0689844077
A12640,0060278226
A4408,0689831285
A10897,0689831285
A3779,0590386336
A12691,0786817577
A12692,0786817577
A12676,059042582X
A12693,059042582X
A9075,0425187012
A12694,0785258442
A6834,0553272500
A6835,0553272500
A12695,0395549701
A2673,0395881560
A12696,0316454311
A12697,0840758634
A12698,0312277350
A12699,1885593155
A12700,1885593155
A12701,0913589721
A0097,0785335927
A10293,0156806797
A12702,1584850388
A5136,0590623524
A12703,1889209023
A12704,1561384380
A12705,1561384380
A12706,1561384380
A12707,0942237129
A12708,0942237080
A12709,156476737X
A12710,156476737X
A12711,156476737X
A12712,0812043650
A12713,0812043650
A12714,0844283738
A12715,0844283460
A12716,0812046439
A12717,0812046439
A12718,0517590662
A12718,0517590670
A7751,0679889337
A12719,0819310433
A12720,1551050900
A12721,0312291450
A12722,1565123085
A9430,1575724103
A9430,0688177484
A12723,0881661775
A10631,0881661775
A12724,1562313010
A1409,0679989560
A1410,0679989560
A12725,0764800582
A12726,0385029039
A1463,0451525264
A12727,0451525264
A12728,0451525264
A12729,0760734046
A12730,1888992042
A9410,0517562898
A9337,0517562898
A12731,0805063331
A12732,0819830992
A12733,0819830992
A12734,0819830992
A12735,1931709300
A12736,0963903209
A12737,0898706785
A12738,0689829507
A12739,0689829507
A12740,1851825924
A12741,0898706602
A12735,0898704367
A7384,0590414488
A12742,0971412936
A12743,0971412936
A12744,0971412936
A12745,0971412936
A5136,0439141346
A7738,0439141346
A12746,0842373624
A12747,0842373624
A12748,193264542X
A12749,193264542X
A12750,193264542X
A2155,193264542X
A12751,078681859X
A12752,0553381075
A12753,0898707609
A6051,1570642389
A12754,0809256851
A12755,078943413X
A12756,0805068422
A12757,0805068422
A12758,0671882538
A12759,1569552924
A12760,1569552924
A12761,037312354X
A12762,0829411739
A12763,0829411739
A12764,089870569X
A12765,0879736739
A12766,089283756X
A12767,0879735775
A12768,1928832180
A12769,0964261081
A12770,0964261081
A3771,0312134517
A12771,1576581454
A12772,1576581454
A12773,0439236398
A12774,0439236398
A0234,0385319800
A6688,0618159789
A12775,0740718665
A0139,0740718665
A2961,0445408510
A12776,0140350144
A12777,0140350144
A0822,0553271717
A12778,0060163402
A2693,0060163402
A1781,0060163402
A12779,0060163402
A1195,0671730762
A1195,0671730703
A1195,0671730711
A0108,0553241346
A2935,055321229X
A12780,0553210602
A9436,0553210602
A9436,0553210602
A12781,0553210602
A12782,0385418957
A12783,0395346355
A12784,0395346355
A12785,0871932148
A12786,0871932148
A12787,0871932148
A12788,0451521692
A12789,0451521692
A12790,0380722658
A12791,0316150460
A12792,0316150460
A7853,0822210940
A7853,0822210940
A0286,0140436499
A12793,0140436499
A4180,0553126121
A12794,0553126121
A0400,0451526783
A0400,0553212818
A5563,0553212818
A5564,0553212818
A12795,0819310395
A12796,055357857X
A0588,0345360354
A0822,0312989741
A0286,0816714630
A2231,0590934899
A0602,0307016277
A12797,0440464854
A5662,0590262173
A0916,0590262173
A1428,0590847740
A3625,0064401863
A5268,0064401863
A12798,0064401863
A0571,0020868308
A12799,0307302709
A12675,0307302709
A12800,0451410106
A12801,039470648X
A12802,0896380653
A12803,0896380653
A1508,1575668335
A3023,0590341502
A3024,0590341502
A3025,0590341502
A12804,0449221059
A12804,0449212599
A12804,0449214990
A12805,0684808129
A12806,0840796560
A12807,0750926376
A2304,0804101167
A12808,0821748726
A12809,0445407549
A2588,0446602809
A12810,1575666278
A0627,0553573004
A0186,0515087122
A1195,0671700359
A0918,0380798565
A12811,1575663309
A1508,1575663309
A12812,1590600762
A12813,1590600762
A0314,0895269163
A1195,067173069X
A1195,0671700375
A12814,006091565X
A1095,006104363X
A12815,0965608646
A1508,1575662191
A0439,0449213323
A0439,0446314889
A0439,0449001725
A12800,0345394380
A12800,0345389484
A0436,0671721097
A7673,0671721097
A12816,0671721097
A2652,038542406X
A0610,0449006700
A12817,0452263301
A8733,0932194540
A12818,0030628822
A12819,0380793474
A12820,0380793474
A0400,0517093588
A9031,0517093588
A12821,0425165698
A7862,0939149222
A12822,0939149222
A0400,0671509810
A12823,0671509810
A12824,0671509810
A12825,0671661590
A12826,0399136134
A4599,0671435248
A12827,0786880376
A12828,0786880376
A12829,0674445449
A4876,0517597985
A2125,0312966199
A12830,1579830021
A2285,0449212238
A12831,0446522899
A0216,0316769517
A6500,0523413920
A12832,0831400889
A2925,0375701214
A12833,0375701214
A1362,0449239047
A0371,0515119520
A4073,0553345745
A12834,0380008971
A12835,0916392392
A12836,0449205452
A12837,093033003X
A1097,0394724550
A6625,0394562720
A4599,0684847515
A0828,0140063315
A0436,034529873X
A5887,034529873X
A1095,0061043494
A12838,0345370767
A12839,0590763563
A12840,0590763563
A0827,0061099813
A2544,1575665670
A0853,0679742298
A1870,038080722X
A7924,0802733670
A12077,0307103803
A7069,0345343247
A0647,0345327772
A12841,1557734534
A5312,0515060712
A0327,0345300785
A0327,0345300793
A12842,0446602744
A12843,0446602744
A2457,1853262005
A12844,0312960743
A12845,0786881623
A12846,0881763004
A1195,0671730509
A1195,0671730541
A11856,0449205320
A12847,1575663740
A12848,0595217354
A12849,0595217354
A12850,0396036619
A9902,0345377443
A0827,0449209377
A12851,0816704589
A12837,0816704589
A1195,0448095025
A1195,0448095033
A12852,0448095033
A1195,0448095068
A1195,044809519X
A1195,0448095238
A12853,0448095238
A1195,0448095246
A1195,044809522X
A1021,1576736792
A4180,0553210416
A12854,0553210416
A8711,0671223666
A1428,0590494481
A12855,156987025X
A11299,0380793660
A6577,0553291955
A3357,0806519339
A12856,0761504370
A12857,0761504370
A0158,0393048136
A0634,0440459516
A0097,0590687247
A0610,0449149560
A0914,0553156756
A8564,0812536339
A8565,0812536339
A1195,0448095211
A1195,0448095203
A11299,0380801493
A12858,0671722182
A5662,0590866338
A0916,0590866338
A12859,0590866338
A12860,0671034375
A12861,0716765144
A12862,0716765144
A12863,0716765144
A6894,0670445800
A2718,0439060435
A12864,0307100820
A12865,0307100820
A0097,0861128273
A6387,0789405784
A10223,0679819770
A4369,0345370295
A6887,0590444301
A12866,0590444301
A12867,0395743427
A12868,0590275232
A0602,0307101991
A12869,0590333194
A12870,0026885522
A12871,0026885522
A12872,0891914927
A12873,0891914927
A7458,0140178414
A1195,0671649175
A5810,0553264842
A0918,0445402296
A1508,1575663929
A4182,0393308804
A2652,0449239799
A12874,0671006614
A6577,0553074938
A12875,0312862083
A1999,0394416457
A0400,0671727680
A11856,0451149939
A11299,0380809389
A2722,0140311645
A11165,0061098132
A0599,0440473519
A0266,0590447742
A12876,0446361046
A12877,0446361046
A0266,0440495555
A12878,0373264011
A12879,0373264011
A12880,0373264011
A12881,0373264011
A12882,0373264011
A12883,0373264011
A12884,0373264011
A2529,0671047345
A0599,0380709546
A0620,0380709546
A0599,0440454115
A1093,0930328787
A12885,1556380801
A6494,0380006456
A5864,0441002692
A5869,0441873375
A6033,0451525302
A12886,0451525302
A7565,0553240838
A5869,0345274563
A12887,0425179184
A12887,0425185249
A12887,042518272X
A12888,0743410068
A2693,0451198476
A2239,0590448331
A12889,0440442079
A5810,0553152017
A12890,0590482947
A12891,0590443607
A0366,0445085452
A8280,0590407252
A4770,055348513X
A4770,0553157248
A1159,0805000739
A1195,0671730738
A0630,0312203039
A5433,0440422256
A12892,0440422256
A12893,0060937793
A12894,0446608270
A12895,0446608270
A8711,0449223558
A12896,0933488327
A12897,0897330854
A12898,0897330536
A12899,0897330536
A12900,0897330536
A0588,0380794063
A12901,0380794063
A1625,0061007358
A0190,0812531167
A5098,0425140989
A5098,042515405X
A12902,0425128482
A12903,0060524936
A1497,0812576071
A12904,0062502972
A12905,0062502972
A12906,0062502972
A12907,0440159415
A0554,0671450492
A5869,0812541529
A0627,042518885X
A2511,0756400988
A12908,0756400988
A0436,0756400988
A7733,0440840953
A12821,0425180042
A0504,0345374568
A5626,0140367683
A12909,0440430909
A3962,038081563X
A12910,0060953675
A0961,0553153277
A2938,0140088121
A1259,0802115160
A1467,0312201656
A0059,0451519167
A1195,067173072X
A0294,0603550622
A12911,0312207662
A2715,0679844074
A2716,0679844074
A0253,0064410722
A1422,0380815605
A12912,0440204739
A0536,0553258915
A9220,0553271954
A9219,0553271954
A4770,055315723X
A4770,0553157256
A4770,0553157353
A12913,055314796X
A2125,0553268120
A7731,0345448820
A0827,0449237850
A6880,0899197213
A12914,0899197213
A1298,0440486599
A12797,0440495717
A1396,0380705672
A12915,0380705672
A8480,0446400408
A0554,0671455281
A4770,0553157345
A12916,1860421016
A12917,1860421016
A1428,0590431390
A1428,0671738666
A5747,0451110641
A12918,0374253536
A12919,0006386369
A1625,0671456865
A2030,0836228995
A12920,0345275306
A2286,0393025616
A12921,0849942195
A11334,0849942195
A0294,0583300650
A0294,0583300588
A0294,0583300359
A0294,0583300340
A0294,0583300332
A0294,0583300324
A3317,1573225312
A1732,0671620193
A1018,0449219461
A2277,0929638298
A12922,0440405157
A12923,0440441099
A12924,0440154138
A12925,0440154138
A5869,0441006361
A12137,0440420326
A0406,0451523555
A2935,0451523555
A12804,0449217949
A6376,0449007138
A12926,0440237041
A5974,0449907155
A1228,0679741666
A12836,0575400048
A2030,0836236688
A2030,0836210263
A12927,0809233479
A12928,1580170951
A12929,0345431057
A12930,0345458303
A12931,0929523288
A12932,0879850213
A12933,0394725808
A12934,0848714385
A12935,0848714385
A1482,0670031054
A1482,0670032077
A1508,1575667347
A1508,1575666855
A3309,0449200817
A12936,0671443356
A12937,0671443356
A1428,0590494457
A12938,0590294040
A4213,0590294040
A4318,076241085X
A12939,0312911912
A0554,0671438190
A9310,0553247824
A12940,0553251961
A9204,055325362X
A5885,0743200322
A5666,0590537733
A5669,0590537733
A12941,0679883614
A12942,0440475333
A0266,0689831404
A3094,0689831404
A0983,0064431789
A0983,0064431789
A10530,0486247791
A12943,0590316575
A12944,0590484451
A12945,0590447432
A0314,0195003640
A12946,0195003640
A12947,0316784974
A2652,0449221776
A3093,0449242625
A1166,0553096036
A2240,0553288474
A7581,0140340246
A1518,0812504488
A12948,0840741391
A2477,0842346112
A7562,0380717832
A1625,0061093653
A0911,0425104060
A12817,0679761802
A12773,0590454412
A12774,0590454412
A6216,0064401510
A12949,0064401510
A12950,0345255585
A11183,0140280464
A0400,0671722751
A12951,0449146863
A1772,0061054003
A12952,0802730949
A8479,0446404039
A9803,0380709473
A12953,0380709473
A2224,0449214567
A1325,0345358031
A2654,0449213358
A12954,0553225650
A12955,0553111507
A12956,0879237848
A12957,0879237848
A0418,0553213202
A0890,0385474903
A0891,0385474903
A12958,0770420842
A12959,0553282166
A12960,0553282166
A3101,0553154400
A11336,0380001411
A12961,0679766766
A5814,0310218039
A12962,0452283736
A1327,0385506686
A0365,0821744526
A5866,0553569368
A12963,0688179444
A12963,0688179444
A1467,0380006286
A0283,0440447682
A0400,0671727184
A0599,0440760755
A0574,0451141083
A12964,0307215873
A4419,0671415085
A8135,0553282980
A12965,0440383145
A12966,0060912596
A12066,0385315546
A1386,0373833865
A0588,0345356535
A8479,0380731630
A1409,0590944738
A1410,0590944738
A12967,089577481X
A12968,089577481X
A12969,0590426915
A0259,0060507772
A0264,0060507772
A12970,0842335935
A0588,0449149986
A2654,0449223450
A2654,0449238601
A12971,0316364517
A12972,0828891591
A0400,0451518519
A2575,0515121746
A5416,0515121746
A2246,0515121746
