Author_id,Name,Fname,Lname
A13435,Jerry Johnston,Jerry,Johnston
A13436,Gwen Macsai,Gwen,Macsai
A13437,Patricia L Garfield,Patricia,Garfield
A13438,Bharati Mukherjee,Bharati,Mukherjee
A13439,Steven Phillips,Steven,Phillips
A13440,Jean Auel,Jean,Auel
A13441,Nan Mccarthy,Nan,Mccarthy
A13442,Carol Saline,Carol,Saline
A13443,Sharon J. Wohlmuth,,
A13444,Ken Kaiser,Ken,Kaiser
A13445,David Fisher,David,Fisher
A13446,Zachary Lazar,Zachary,Lazar
A13447,Bathroom Readers' Institute,Bathroom,Institute
A13448,Don Wade,Don,Wade
A13449,Nancy Lopez,Nancy,Lopez
A13450,Editors Of Don'T Sweat Press,Editors,Press
A13451,Victoria Houston,Victoria,Houston
A13452,Brenda Brown,Brenda,Brown
A13453,Louis S. Schafer,,
A13454,Elise Chanowitz,Elise,Chanowitz
A13455,Walter Gretzky,Walter,Gretzky
A13456,Mark Burnett,Mark,Burnett
A13457,Martin Dugard,Martin,Dugard
A13458,Alison Gold,Alison,Gold
A13459,The Bathroom Readers' Hysterical Society,The,Society
A13460,Arlana Anderson-hale,Arlana,Anderson-hale
A13461,Robin Bovey,Robin,Bovey
A13462,Ewa Pluciennik,Ewa,Pluciennik
A13463,Chris C. Fisher,,
A13464,John Acorn,John,Acorn
A13465,Gary Ross,Gary,Ross
A13466,Peter Greenberg,Peter,Greenberg
A13467,Hal Leonard Corp.,,
A13468,D. V. Glass,,
A13469,Michael Ledwidge,Michael,Ledwidge
A13470,Holden Scott,Holden,Scott
A13471,Eugene Izzi,Eugene,Izzi
A13472,Jim Toomey,Jim,Toomey
A13473,Jake Vest,Jake,Vest
A13474,Michelle Berriedale-johnson,Michelle,Berriedale-johnson
A13475,Bill Amend,Bill,Amend
A13476,Keith Faulkner,Keith,Faulkner
A13477,Amanda O'Neill,Amanda,O'Neill
A13478,Bob Keeshan,Bob,Keeshan
A13479,Dennis Lee,Dennis,Lee
A13480,Michael Kusugak,Michael,Kusugak
A13481,Vladyana Krykorka,Vladyana,Krykorka
A13482,Helene Desputeaux,Helene,Desputeaux
A13483,William Wegman,William,Wegman
A13484,Molly Coxe,Molly,Coxe
A13485,Joan Steiner,Joan,Steiner
A13486,Clement Hurd,Clement,Hurd
A13487,E. Nesbit,,
A13488,H. R. Millar,,
A13489,Suzanne Duranceau,Suzanne,Duranceau
A13490,Philippe Sollers,Philippe,Sollers
A13491,Christine Nöstlinger,Christine,Nöstlinger
A13492,Claire Le Grand,Claire,Grand
A13493,Pascale De Bourgoing,Pascale,Bourgoing
A13494,Pearl Buck,Pearl,Buck
A13495,Lygia Fagundes Telles,Lygia,Telles
A13496,Pierre Assouline,Pierre,Assouline
A13497,Laure Guille-bataillon,Laure,Guille-bataillon
A13498,Joseph Kessel,Joseph,Kessel
A13499,Ian Macewan,Ian,Macewan
A13500,Kenzaburo Oé,Kenzaburo,Oé
A13501,Marc Mécréant,Marc,Mécréant
A13502,She Lao,She,Lao
A13503,Romain Gary,Romain,Gary
A13504,Jonquet,Jonquet,
A13505,Champion/jeanne,Champion/jeanne,
A13506,Jacques Charon,Jacques,Charon
A13507,Claire Etcherelli,Claire,Etcherelli
A13508,Niall Griffiths,Niall,Griffiths
A13509,Alain Defossé,Alain,Defossé
A13510,Victor Del Litto,Victor,Litto
A13511,Navarre,Navarre,
A13512,Jacques Higelin,Jacques,Higelin
A13513,Alexandra Cade,Alexandra,Cade
A13514,Nicolas Rey,Nicolas,Rey
A13515,Nicolas Bouvier,Nicolas,Bouvier
A13516,Vladimir Vladimirovich Nabokov,Vladimir,Nabokov
A13517,Donald Harper,Donald,Harper
A13518,Jean-,Jean-,
A13519,Agueev M,Agueev,M
A13520,Darren Aronofsky,Darren,Aronofsky
A13521,Guillaume Apollinaire,Guillaume,Apollinaire
A13522,Danièle Roth,Danièle,Roth
A13523,Perros Georges,Perros,Georges
A13524,Henri Vincenot,Henri,Vincenot
A13525,Pierre Corneille,Pierre,Corneille
A13526,Alain Couprie,Alain,Couprie
A13527,François Dagognet,François,Dagognet
A13528,John D. Barow,,
A13529,Christophe André,Christophe,André
A13530,Alina Reyes,Alina,Reyes
A13531,Michel Serres,Michel,Serres
A13532,Michèle Albaret-maatsch,Michèle,Albaret-maatsch
A13533,Agota Kristof,Agota,Kristof
A13534,Théophile Gautier,Théophile,Gautier
A13535,Choderlos De Laclos,Choderlos,Laclos
A13536,Jorge Semprun,Jorge,Semprun
A13537,Hans-ulrich Lindken,Hans-ulrich,Lindken
A13538,Elisabeth Badinter,Elisabeth,Badinter
A13539,Camille Laurens,Camille,Laurens
A13540,Albert Cohen,Albert,Cohen
A13541,Chi Li,Chi,Li
A13542,Angel Pino,Angel,Pino
A13543,Shao Baoqing,Shao,Baoqing
A13544,Jean-marie Gustave Le Clézio,Jean-marie,Clézio
A13545,Breton,Breton,
A13546,Giorgio Colli,Giorgio,Colli
A13547,Mazzino Montinar,Mazzino,Montinar
A13548,Jean-philippe Toussaint,Jean-philippe,Toussaint
A13549,Toshihiko Izutsu,Toshihiko,Izutsu
A13550,Jacques Bouveresse,Jacques,Bouveresse
A13551,Reeves Hubert,Reeves,Hubert
A13552,Pierre Levy,Pierre,Levy
A13553,Bruno Latour,Bruno,Latour
A13554,Delmas-marty Mireill,Delmas-marty,Mireill
A13555,Jean-pierre Olié,Jean-pierre,Olié
A13556,J.-d. Nasio,,
A13557,Sherry Turkle,Sherry,Turkle
A13558,Anne Ancelin Schützenberger,Anne,Schützenberger
A13559,Georges Perros,Georges,Perros
A13560,Marc Sautet,Marc,Sautet
A13561,Lys Flowerday,Lys,Flowerday
A13562,Denis Diderot,Denis,Diderot
A13563,Louis Calaferte,Louis,Calaferte
A13564,Marie Darrieussecq,Marie,Darrieussecq
A13565,Jacques Aubert,Jacques,Aubert
A13566,Ludmila,Ludmila,
A13567,Franck Dan,Franck,Dan
A13568,Lydie Salvayre,Lydie,Salvayre
A13569,Michel Granger,Michel,Granger
A13570,Sophie Rochefor,Sophie,Rochefor
A13571,Marie De Hennezel,Marie,Hennezel
A13572,Alfred Jarry,Alfred,Jarry
A13573,Françoise Rey,Françoise,Rey
A13574,Lovecraft,Lovecraft,
A13575,Charles Juliet,Charles,Juliet
A13576,Michel Quint,Michel,Quint
A13577,Clement,Clement,
A13578,François-rené De Chateaubriand,François-rené,Chateaubriand
A13579,Pirsig,Pirsig,
A13580,Annie François,Annie,François
A13581,Alfred Döblin,Alfred,Döblin
A13582,Pierre Mac Orlan,Pierre,Orlan
A13583,Renée Villoteau (traduit De L'Anglai,Renée,L'Anglai
A13584,Anne Colin Du Terrail,Anne,Terrail
A13585,Michel Onfray,Michel,Onfray
A13586,Lodge,Lodge,
A13587,Shan Sa,Shan,Sa
A13588,Maurice Rambaud,Maurice,Rambaud
A13589,Leïla Sebbar,Leïla,Sebbar
A13590,Alice Ferney,Alice,Ferney
A13591,T Chevalier,T,Chevalier
A13592,Pierre Péju,Pierre,Péju
A13593,Marie Nimier,Marie,Nimier
A13594,Alain Duchesne,Alain,Duchesne
A13595,Thierry Leguay,Thierry,Leguay
A13596,Bahiyyih Nakhjavani,Bahiyyih,Nakhjavani
A13597,Bober R,Bober,R
A13598,Christine Le Boeuf,Christine,Boeuf
A13599,Raymond Jean,Raymond,Jean
A13600,Jean-pierre Gérault,Jean-pierre,Gérault
A13601,Alain Pierrot,Alain,Pierrot
A13602,Dominique Bona,Dominique,Bona
A13603,Luc Lang,Luc,Lang
A13604,Larry Collins,Larry,Collins
A13605,Maxence Fermine,Maxence,Fermine
A13606,Pascal Bonafoux,Pascal,Bonafoux
A13607,Pancol,Pancol,
A13608,Olivier Rolin,Olivier,Rolin
A13609,Hubert Mingarelli,Hubert,Mingarelli
A13610,Tonino Bénacquista,Tonino,Bénacquista
A13611,François Cheng,François,Cheng
A13612,Danièle Valin,Danièle,Valin
A13613,P. Peju,,
A13614,Michael-anne Johns,Michael-anne,Johns
A13615,Donna,Donna,
A13616,Donna Unangst Unangst,Donna,Unangst
A13617,Bob Feldgus (design),Bob,(design)
A13618,Michael S. Teitelbaum,,
A13619,Gerald Leinwand,Gerald,Leinwand
A13620,Ruth F. Boorstin,,
A13621,Arthur Waldhorn,Arthur,Waldhorn
A13622,Elaine Bergstrom,Elaine,Bergstrom
A13623,Denny Sargent,Denny,Sargent
A13624,Carin Rafferty,Carin,Rafferty
A13625,Dina R. Jewell,,
A13626,Edythe Draper,Edythe,Draper
A13627,Ben Carson M.d.,,
A13628,Sellers,Sellers,
A13629,Beverly Byrne,Beverly,Byrne
A13630,Winifred Elze,Winifred,Elze
A13631,Phil Hale,Phil,Hale
A13632,Carol Ellis,Carol,Ellis
A13633,S.e. Hinton,,
A13634,T. S. Rue,,
A13635,Mary Lou Podlasiak,Mary,Podlasiak
A13636,Monica Strauss,Monica,Strauss
A13637,Richard Roeper,Richard,Roeper
A13638,Friedrich Kur,Friedrich,Kur
A13639,Traugott König,Traugott,König
A13640,John Von Neumann,John,Neumann
A13641,Dietrich Dörner,Dietrich,Dörner
A13642,Carl Seelig,Carl,Seelig
A13643,Fritz Se,Fritz,Se
A13644,John Lloyd,John,Lloyd
A13645,Sven Böttcher,Sven,Böttcher
A13646,Carl Weissner,Carl,Weissner
A13647,Heinrich Mann,Heinrich,Mann
A13648,Ian Stewart,Ian,Stewart
A13649,Jack Cohen,Jack,Cohen
A13650,Herbert G. Wells,,
A13651,Brian W. Aldiss,,
A13652,Alexander Solschenizyn,Alexander,Solschenizyn
A13653,Anna Peturnig,Anna,Peturnig
A13654,Ernst Walter,Ernst,Walter
A13655,Pierre S. De Laplace,,
A13656,R. Von Mises,,
A13657,Walter M. Miller,,
A13658,Carl Amery,Carl,Amery
A13659,Jürgen Saupe,Jürgen,Saupe
A13660,Rüdiger Schmidt,Rüdiger,Schmidt
A13661,Hans Mayer,Hans,Mayer
A13662,Charles Platt,Charles,Platt
A13663,Bertrand Russell,Bertrand,Russell
A13664,Eberhard Bubser,Eberhard,Bubser
A13665,Claire Malignon,Claire,Malignon
A13666,Wilhelm Weischedel,Wilhelm,Weischedel
A13667,Karl Jaspers,Karl,Jaspers
A13668,Konstantin Rösch,Konstantin,Rösch
A13669,J. Kapistram Bott,,
A13670,Herbert Geisen,Herbert,Geisen
A13671,Jean Amery,Jean,Amery
A13672,David Wells,David,Wells
A13673,Richard Curtis,Richard,Curtis
A13674,Rowan Atkinson,Rowan,Atkinson
A13675,Victor Serebriakoff,Victor,Serebriakoff
A13676,Michael Walter,Michael,Walter
A13677,Paul Watzlawick,Paul,Watzlawick
A13678,Frederick Bodmer,Frederick,Bodmer
A13679,Hanswilhelm Haefs,Hanswilhelm,Haefs
A13680,Richard Feynman,Richard,Feynman
A13681,Edward M. Reingold,,
A13682,Nachum Dershowitz,Nachum,Dershowitz
A13683,Duncan Steel,Duncan,Steel
A13684,Thomas S. Kuhn,,
A13685,Kurt Simon,Kurt,Simon
A13686,Hermann Vetter,Hermann,Vetter
A13687,Jesse Sheidlower,Jesse,Sheidlower
A13688,Friedrich Von Oppeln-bronikows,Friedrich,Oppeln-bronikows
A13689,Friedrich Griese,Friedrich,Griese
A13690,Gert Postel,Gert,Postel
A13691,Christoph Neumann,Christoph,Neumann
A13692,The Fluid Research Group,The,Group
A13693,Ulr,Ulr,
A13694,Karl Leopold Von Lichtenfels,Karl,Lichtenfels
A13695,Charles Darwin,Charles,Darwin
A13696,Rudolf Zorn,Rudolf,Zorn
A13697,Voy Sobon,Voy,Sobon
A13698,Robert Rau,Robert,Rau
A13699,David Hilbert,David,Hilbert
A13700,Konfuzius,Konfuzius,
A13701,R Moritz,R,Moritz
A13702,Michael Koseler,Michael,Koseler
A13703,Arkadi Strugatzki,Arkadi,Strugatzki
A13704,Boris Strugatzki,Boris,Strugatzki
A13705,Aljonna Möckel,Aljonna,Möckel
A13706,Erika Pietraß,Erika,Pietraß
A13707,Hermann Buchner,Hermann,Buchner
A13708,Barbara Heidkamp,Barbara,Heidkamp
A13709,Hanna Rottensteiner,Hanna,Rottensteiner
A13710,Hubert Schumann,Hubert,Schumann
A13711,Charlotte Eckert,Charlotte,Eckert
A13712,Jutta Janke,Jutta,Janke
A13713,Klaus S,Klaus,S
A13714,Caesar Rymarowicz,Caesar,Rymarowicz
A13715,Irmtraud Zimmermann-göllheim,Irmtraud,Zimmermann-göllheim
A13716,Edda Werfel,Edda,Werfel
A13717,Rüdiger Nehberg,Rüdiger,Nehberg
A13718,Mechthild Horn,Mechthild,Horn
A13719,David Hume,David,Hume
A13720,Norman Kemp Smith,Norman,Smith
A13721,Jens Kulenkampff,Jens,Kulenkampff
A13722,Gero Von Randow,Gero,Randow
A13723,Carl Friedrich Von Weizsäcker,Carl,Weizsäcker
A13724,Günter. Jäckel,,
A13725,Wolf Schneider,Wolf,Schneider
A13726,Luis Murschetz,Luis,Murschetz
A13727,Christoph Drösser,Christoph,Drösser
A13728,Daniel Jonah Goldhagen,Daniel,Goldhagen
A13729,Klaus Kochmann,Klaus,Kochmann
A13730,Sunset Publishing Staff,Sunset,Staff
A13731,Howard-yana Shapiro Ph.d.,,
A13732,John Harrisson,John,Harrisson
A13733,Paul Ferrini,Paul,Ferrini
A13734,Nk Lawn,Nk,Lawn
A13735,Garden,Garden,
A13736,Mimi Dietrich,Mimi,Dietrich
A13737,Janet Sobesky,Janet,Sobesky
A13738,Creative Publishing International,Creative,International
A13739,Hearst Corp Hous,Hearst,Hous
A13740,Arnold Reinhold,Arnold,Reinhold
A13741,Margaret Levine You,Margaret,You
A13742,Philip Harnden,Philip,Harnden
A13743,Patricia Lanza,Patricia,Lanza
A13744,Dominic O'Brien,Dominic,O'Brien
A13745,Dominic O'Brian,Dominic,O'Brian
A13746,Craig Lagory,Craig,Lagory
A13747,Jacqueline Winspear,Jacqueline,Winspear
A13748,Pamela Duncan,Pamela,Duncan
A13749,Dalai Lama Xiv,Dalai,Xiv
A13750,Marcia Keegan,Marcia,Keegan
A13751,Michele Cassou,Michele,Cassou
A13752,Master Jae Woong Kim,Master,Kim
A13753,His Holiness The Dalai Lama,His,Lama
A13754,Cathy Barash,Cathy,Barash
A13755,Robert Baer,Robert,Baer
A13756,Dorothea Hall,Dorothea,Hall
A13757,Ron Caralissen,Ron,Caralissen
A13758,Ron Carolissen,Ron,Carolissen
A13759,Eleanor Burns,Eleanor,Burns
A13760,Jeanne Argent,Jeanne,Argent
A13761,Carole Thomerson,Carole,Thomerson
A13762,Carolyn Bucha,Carolyn,Bucha
A13763,Chris Rankin,Chris,Rankin
A13764,Cheryl Smith,Cheryl,Smith
A13765,Cheri Huber,Cheri,Huber
A13766,June Shiver,June,Shiver
A13767,Gershon Winkler,Gershon,Winkler
A13768,Lakme Batya Elior,Lakme,Elior
A13769,Palmer-pletsch Associates,Palmer-pletsch,Associates
A13770,Pati Palmer,Pati,Palmer
A13771,Ann Price,Ann,Price
A13772,Robert Harold Schuller,Robert,Schuller
A13773,Candace Ord Manroe,Candace,Manroe
A13774,Ortho Books,Ortho,Books
A13775,Janette Hall,Janette,Hall
A13776,Carol Henderson,Carol,Henderson
A13777,Karin Sha,Karin,Sha
A13778,Victoria Magazine,Victoria,Magazine
A13779,Jeanine Larmoth,Jeanine,Larmoth
A13780,Tricycle Magazine,Tricycle,Magazine
A13781,Walpola Rahula,Walpola,Rahula
A13782,Esther De Waal,Esther,Waal
A13783,Sarah Duchess Of York,Sarah,York
A13784,Weight Watchers,Weight,Watchers
A13785,Marla Cilley,Marla,Cilley
A13786,Linda Cobb,Linda,Cobb
A13787,Geshe Michael Roach,Geshe,Roach
A13788,William Bridges,William,Bridges
A13789,Teri Dunn,Teri,Dunn
A13790,Joel C. Rosenberg,,
A13791,Dee-ann Leblanc,Dee-ann,Leblanc
A13792,Michael Smith,Michael,Smith
A13793,David Flanagan,David,Flanagan
A13794,Sriram Srinivasan,Sriram,Srinivasan
A13795,Richard Petersen,Richard,Petersen
A13796,William Stallings,William,Stallings
A13797,Donald L. Pipkin,,
A13798,Robyn Miller,Robyn,Miller
A13799,Kay Kenyon,Kay,Kenyon
A13800,Cheryl Richardson,Cheryl,Richardson
A13801,Mund Fuller,Mund,Fuller
A13802,Patenaud,Patenaud,
A13803,Rosemarie Lennon,Rosemarie,Lennon
A13804,L. Warren Douglas,,
A13805,Eli,Eli,
A13806,Melissa Mathison,Melissa,Mathison
A13807,William M. Carney,,
A13808,James W. Clarke,,
A13809,Jack Geasland,Jack,Geasland
A13810,Anna Louise Golden,Anna,Golden
A13811,Jovial Bob Stine,Jovial,Stine
A13812,Mel Brooks,Mel,Brooks
A13813,Thomas Meehan,Thomas,Meehan
A13814,Ronny Gr,Ronny,Gr
A13815,Robh Ruppel,Robh,Ruppel
A13816,Kam Majd,Kam,Majd
A13817,M M Kaye,M,Kaye
A13818,George O. Barr,,
A13819,Gregory Bean,Gregory,Bean
A13820,George Bernau,George,Bernau
A13821,Dona Vaughn,Dona,Vaughn
A13822,Janet Scott Batchler,Janet,Batchler
A13823,Lee Batchler,Lee,Batchler
A13824,Bob,Bob,
A13825,L. Butcher,,
A13826,Ken Englade,Ken,Englade
A13827,Edward Humes,Edward,Humes
A13828,Janet Parker Beck,Janet,Beck
A13829,Jean Thesman,Jean,Thesman
A13830,N. Maccullough Weir,,
A13831,Michael Kaplan,Michael,Kaplan
A13832,Richard Owen,Richard,Owen
A13833,Pyotyr Kurtinski,Pyotyr,Kurtinski
A13834,Elana Lore,Elana,Lore
A13835,Alfred Hitchcock,Alfred,Hitchcock
A13836,Eluki Bes Shahar,Eluki,Shahar
A13837,Roger Cruz,Roger,Cruz
A13838,Judith Katzir,Judith,Katzir
A13839,Barbara Linner,Barbara,Linner
A13840,Carolyn G. Heilbrun,,
A13841,Harry Rowohlt,Harry,Rowohlt
A13842,Maria Benedickt,Maria,Benedickt
A13843,Neil Grant,Neil,Grant
A13844,Lynn Flewelling,Lynn,Flewelling
A13845,Gary Ruddell,Gary,Ruddell
A13846,Steve Kowit,Steve,Kowit
A13847,R. Ewart Oakeshott,,
A13848,Joseph Gies,Joseph,Gies
A13849,Frances Gies,Frances,Gies
A13850,Christopher,Christopher,
A13851,Payne,Payne,
A13852,Ronald Dobson,Ronald,Dobson
A13853,James F. Mccloy,,
A13854,Ray,Ray,
A13855,Jr. Miller,,
A13856,Ray Miller,Ray,Miller
A13857,Ann Van Wagner Childs,Ann,Childs
A13858,Allan Cox,Allan,Cox
A13859,Faye D. Resnick,,
A13860,Mike Walker,Mike,Walker
A13861,Pamela Wallace,Pamela,Wallace
A13862,Elise Title,Elise,Title
A13863,Diane Pershing,Diane,Pershing
A13864,Sally Kemp,Sally,Kemp
A13865,Sebastien Japrisot,Sebastien,Japrisot
A13866,Alan Sheridan,Alan,Sheridan
A13867,G. B. (1948- ) Trudeau,,
A13868,F.m. Houston,,
A13869,Kieran Crowley,Kieran,Crowley
A13870,Alma E. Guinness,,
A13871,Stephen L. Burns,,
A13872,Julian F. Thompson,,
A13873,Phyllis Halldorson,Phyllis,Halldorson
A13874,Peggy Webb,Peggy,Webb
A13875,Heather,Heather,
A13876,Steve Null,Steve,Null
A13877,Lyn Stone,Lyn,Stone
A13878,Robert Newton Peck,Robert,Peck
A13879,G. H. Stine,,
A13880,Sara Bliss,Sara,Bliss
A13881,Sheryl Paul,Sheryl,Paul
A13882,Marg Stark,Marg,Stark
A13883,Margaret Anne Doody,Margaret,Doody
A13884,Sturgeon,Sturgeon,
A13885,J. C. Suares,,
A13886,Jean-claude Suares,Jean-claude,Suares
A13887,Denham Sutcliffe,Denham,Sutcliffe
A13888,Denise Fields,Denise,Fields
A13889,Alan Fields,Alan,Fields
A13890,Georgina Gentry,Georgina,Gentry
A13891,Susan,Susan,
A13892,Karen Van Der Zee,Karen,Zee
A13893,Margaret Mahy,Margaret,Mahy
A13894,Jack Dann,Jack,Dann
A13895,Tom Topor,Tom,Topor
A13896,Valerie Alderson,Valerie,Alderson
A13897,Virginia Farmer,Virginia,Farmer
A13898,Patricia Harwin,Patricia,Harwin
A13899,Carole Howey,Carole,Howey
A13900,Deveraux,Deveraux,
A13901,Jo Goodman,Jo,Goodman
A13902,Patti O'Shea,Patti,O'Shea
A13903,Stephen B. Oates,,
A13904,John William Ward,John,Ward
A13905,Kimberly Wagner,Kimberly,Wagner
A13906,Danielle Trent,Danielle,Trent
A13907,Sarah Temple,Sarah,Temple
A13908,Jan Freed,Jan,Freed
A13909,Hal Lindsey,Hal,Lindsey
A13910,Rosanne Kohake,Rosanne,Kohake
A13911,Kimberley Comeaux,Kimberley,Comeaux
A13912,Lois Greiman,Lois,Greiman
A13913,Eloisa James,Eloisa,James
A13914,Paul Levine,Paul,Levine
A13915,Loretta Chase,Loretta,Chase
A13916,Kay Arthur,Kay,Arthur
A13917,Steven P. Shelov,,
A13918,Robert E. Hannemann,,
A13919,Lisa Altalida,Lisa,Altalida
A13920,Darlene Marie Wilkinson,Darlene,Wilkinson
A13921,Darlene Wilkinson,Darlene,Wilkinson
A13922,Lauryn Silverhardt,Lauryn,Silverhardt
A13923,Jason Fruchter,Jason,Fruchter
A13924,Zachary Alan Fox,Zachary,Fox
A13925,William P. Wood,,
A13926,Joan Overfield,Joan,Overfield
A13927,Sybil Leek,Sybil,Leek
A13928,Dan Peterson,Dan,Peterson
A13929,Jack Weatherford,Jack,Weatherford
A13930,Lydia Van Andel,Lydia,Andel
A13931,Ineke Van Sijl,Ineke,Sijl
A13932,Cherouke Ronkes Age,Cherouke,Age
A13933,Anne Civardi,Anne,Civardi
A13934,James Riordan,James,Riordan
A13935,Sted Mays,Sted,Mays
A13936,Joanna Hines,Joanna,Hines
A13937,Yvonne Baudry,Yvonne,Baudry
A13938,R D Blackmore,R,Blackmore
A13939,Prue Theobalds,Prue,Theobalds
A13940,Nick Yapp,Nick,Yapp
A13941,Michel Syrett,Michel,Syrett
A13942,Lyn Andrews,Lyn,Andrews
A13943,Jamila Gavin,Jamila,Gavin
A13944,Paul Langfield,Paul,Langfield
A13945,Angela Wilkes,Angela,Wilkes
A13946,Professor Nicholas Abercrombie,Professor,Abercrombie
A13947,Bryan,Bryan,
A13948,Jimmy Mulville,Jimmy,Mulville
A13949,Harry Thompson,Harry,Thompson
A13950,Colin Swash,Colin,Swash
A13951,Asne Seierstad,Asne,Seierstad
A13952,Graeme Garden,Graeme,Garden
A13953,Ken Livingstone,Ken,Livingstone
A13954,Peter Ustinov,Peter,Ustinov
A13955,John Woodforde,John,Woodforde
A13956,Illustrated By Trevor Aldous,Illustrated,Aldous
A13957,V. Thomas,,
A13958,Nigel Foster,Nigel,Foster
A13959,Charles Hemming,Charles,Hemming
A13960,Beverley Piper,Beverley,Piper
A13961,Pamela Zoline,Pamela,Zoline
A13962,C.e. Crimmins,,
A13963,Malcolm Rose,Malcolm,Rose
A13964,Alfred W. Munzert,,
A13965,P. Craig Russell,,
A13966,John Mccrae,John,Mccrae
A13967,Eric Powe,Eric,Powe
A13968,Kieron Dwyer,Kieron,Dwyer
A13969,St,St,
A13970,Robert Ruark,Robert,Ruark
A13971,Phil Jackson,Phil,Jackson
A13972,Brendan O'Carroll,Brendan,O'Carroll
A13973,Bash Dibra,Bash,Dibra
A13974,Mary Ann Crenshaw,Mary,Crenshaw
A13975,Kathleen De Marco,Kathleen,Marco
A13976,Sharon Mitchell,Sharon,Mitchell
A13977,Martha Moody,Martha,Moody
A13978,Tony Chiu,Tony,Chiu
A13979,David August,David,August
A13980,Mary J. Fulton,,
A13981,Gyo Fujikawa,Gyo,Fujikawa
A13982,Robert Ferrigno,Robert,Ferrigno
A13983,Don J. Snyder,,
A13984,Andrew H. Malcolm,,
A13985,C. E. Poverman,,
A13986,C. E. Pouerman,,
A13987,Katherine Tarbox,Katherine,Tarbox
A13988,David B. Feinberg,,
A13989,Vissell,Vissell,
A13990,Gary Lundberg,Gary,Lundberg
A13991,Joy Lundberg,Joy,Lundberg
A13992,Janet Farrington Graham,Janet,Graham
A13993,Sarah Willis,Sarah,Willis
A13994,Michael Macdonald,Michael,Macdonald
A13995,Judal,Judal,
A13996,Ryo Mizuno,Ryo,Mizuno
A13997,Setsuko Yoneyama,Setsuko,Yoneyama
A13998,Masato Natsumoto,Masato,Natsumoto
A13999,Fred Kaplan,Fred,Kaplan
A14000,Pete Nelson,Pete,Nelson
A14001,Hunter Scott,Hunter,Scott
A14002,William B. Breuer,,
A14003,Lewis,Lewis,
A14004,Clark,Clark,
A14005,Elliott Coues,Elliott,Coues
A14006,Myung Jin Lee,Myung,Lee
A14007,Myung-jin Lee,Myung-jin,Lee
A14008,Reiji Saiga,Reiji,Saiga
A14009,Sora Inoue,Sora,Inoue
A14010,Reiji Saiga Tokyo,Reiji,Tokyo
A14011,Nobuyuki Anzai,Nobuyuki,Anzai
A14012,Gainax,Gainax,
A14013,Ueda Hajime,Ueda,Hajime
A14014,Stephanie Sheh,Stephanie,Sheh
A14015,E. Gary Gygax,,
A14016,David Sheff,David,Sheff
A14017,Koushun Takami,Koushun,Takami
A14018,Patricia Waddell,Patricia,Waddell
A14019,Peter Cashorali,Peter,Cashorali
A14020,G Godwin,G,Godwin
A14021,Micah Perks,Micah,Perks
A14022,Bernd Heinrich,Bernd,Heinrich
A14023,Nicholas Dawidoff,Nicholas,Dawidoff
A14024,Liz Rosenberg,Liz,Rosenberg
A14025,Lynn Pan,Lynn,Pan
A14026,Jayne Anne Phillips,Jayne,Phillips
A14027,Paul J. Mcauley,,
A14028,Emily Eden,Emily,Eden
A14029,Peter Downey,Peter,Downey
A14030,Nik Scott,Nik,Scott
A14031,Dani Shapiro,Dani,Shapiro
A14032,Lee Havis,Lee,Havis
A14033,Dave Wolverton,Dave,Wolverton
A14034,Lynne Alpern,Lynne,Alpern
A14035,Esther Blumenfeld,Esther,Blumenfeld
A14036,Roxie Kelley,Roxie,Kelley
A14037,Shelly Reeves Smith,Shelly,Smith
A14038,Paulette Livers Lam,Paulette,Lam
A14039,Cindy Walker,Cindy,Walker
A14040,Iorwerth Eiddon Stephen Edwards,Iorwerth,Edwards
A14041,Cindy Champnella,Cindy,Champnella
A14042,Maurine Watkins,Maurine,Watkins
A14043,Thomas H. Pauly,,
A14044,Shirley Climo,Shirley,Climo
A14045,Rosalind Wiseman,Rosalind,Wiseman
A14046,Donald Crawford,Donald,Crawford
A14047,Rosemary Crawford,Rosemary,Crawford
A14048,James Luceno,James,Luceno
A14049,W. T. Benda,,
A14050,D.d.,,
A14051,Joseph Murph,Joseph,Murph
A14052,Susan Power,Susan,Power
A14053,Karen Essex,Karen,Essex
A14054,Kate Mccafferty,Kate,Mccafferty
A14055,Bill Chalker,Bill,Chalker
A14056,Elizabeth Lawrence,Elizabeth,Lawrence
A14057,Harry Lawrence,Harry,Lawrence
A14058,Frankie Schelly,Frankie,Schelly
A14059,Judy Carter,Judy,Carter
A14060,Shirley Verel,Shirley,Verel
A14061,Mary Dugger,Mary,Dugger
A14062,James Baker Hall,James,Hall
A14063,Anthony O'Neill,Anthony,O'Neill
A14064,Michele Slatalla,Michele,Slatalla
A14065,Harold W. Blodgett,,
A14066,E. Sculley Bradley,,
A14067,Benjamin Franklin,Benjamin,Franklin
A14068,Richard A. Wright,,
A14069,Guy Cardwell,Guy,Cardwell
A14070,Merle Good,Merle,Good
A14071,Bryce Marshall,Bryce,Marshall
A14072,Paul Williams,Paul,Williams
A14073,Adam Smith,Adam,Smith
A14074,Detection Club,Detection,Club
A14075,Randy Salem,Randy,Salem
A14076,Ann Bannon,Ann,Bannon
A14077,Sam Sifton,Sam,Sifton
A14078,Wayland Drew (adapter),Wayland,(adapter)
A14079,Bob Dolman,Bob,Dolman
A14080,Lisa Rogak,Lisa,Rogak
